"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-11-30",,,"0.00","0.0","4.0",,"38","27"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-02",,,"0.14","1.5","5.0",,"35","30"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-03",,,"0.61","0.0","4.0",,"36","31"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-04",,,"0.10","0.0","3.0",,"36","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-05",,,"0.00","0.0","3.0",,"31","13"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-06",,,"0.00","0.0","3.0",,"29","5"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-07",,,"0.00","0.0","3.0",,"30","17"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-08",,,"0.00","0.0","3.0",,"35","4"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-10",,,"0.00","0.0","3.0",,"27","1"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-11",,,"0.00","0.0","3.0",,"27","1"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-12",,,"0.00","0.0","3.0",,"21","7"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-13",,,"0.00","0.0","3.0",,"21","-2"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-14",,,"0.00","0.0","3.0",,"29","3"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-15",,,"0.00","0.0","3.0",,"35","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-16",,,"0.00","0.0","3.0",,"46","18"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-17",,,"0.26","2.0","5.0",,"37","19"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-18",,,"0.21","3.0","8.0",,"33","19"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-19",,,"0.00","0.0","7.0",,"29","13"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-20",,,"0.00","0.0","7.0",,"34","11"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-21",,,"0.06","0.0","6.0",,"40","22"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-22",,,"1.55","0.0","0.0",,"55","34"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-23",,,"0.00","0.0","0.0",,"52","27"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-25",,,"0.00","0.0","0.0",,"28","8"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-26",,,"0.00","0.0","0.0",,"31","5"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-27",,,"0.00","0.0","0.0",,"31","8"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-28",,,"0.37","2.8","3.0",,"30","12"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-29",,,"0.43","0.0","2.0",,"42","30"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-30",,,"0.00","0.0","2.0",,"45","9"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2018-12-31",,,"0.00","0.0","2.0",,"22","3"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-01",,,"0.03","0.0","0.0",,"49","33"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-02",,,"0.65","0.0","0.0",,"52","44"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-03",,,"1.18","0.0","0.0",,"55","47"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-04",,,"0.41","0.0","0.0",,"58","36"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-05",,,"0.00","0.0","0.0",,"46","32"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-06",,,"0.45","0.0","0.0",,"48","34"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-07",,,"0.60","0.0","0.0",,"51","47"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-08",,,"0.00","0.0","0.0",,"58","40"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-09",,,"0.00","0.0","0.0",,"52","42"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-10",,,"1.30","0.0","0.0",,"47","33"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-11",,,"0.03","0.0","0.0",,"43","28"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-12",,,"0.00","0.0","0.0",,"36","24"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-13",,,"0.22","0.0","0.0",,"41","26"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-14",,,"1.47","0.0","0.0",,"48","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-15",,,"0.00","0.0","0.0",,"24","15"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-16",,,"0.45","4.0","4.0",,"31","16"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-17",,,"0.47","0.0",,,"31","26"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-18",,,"0.00","0.0",,,"44","26"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-19",,,"0.02","0.0","2.0",,"34","26"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-20",,,"0.06","0.0","1.0",,"36","29"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-21",,,"0.32","5.0","6.0",,"32","21"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-22",,,"0.00","0.0",,,"34","4"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-23",,,"0.00","0.0",,,"14","4"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-24",,,"0.00","0.0",,,"25","5"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-25",,,"0.00","0.0",,,"42","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-26",,,"0.32","0.0","1.0",,"40","32"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-27",,,"0.65","0.0","0.0",,"37","32"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-28",,,"0.98","0.0","0.0",,"43","33"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-29",,,"0.00","0.0","0.0",,"40","33"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-11-30",,,"0.00","0.0","0.0",,"38","30"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-01",,,"0.00","0.0","0.0",,"40","29"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-02",,,"0.04","0.0","0.0",,"35","26"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-03",,,"0.82","0.0","0.0",,"47","31"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-04",,,"0.00","0.0","0.0",,"42","30"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-05",,,"0.00","0.0","0.0",,"30","17"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-06",,,"0.00","0.0","0.0",,"27","16"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-07",,,"0.00","0.0","0.0",,"34","19"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-08",,,"0.00","0.0","0.0",,"33","9"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-09",,,"0.00","0.0","0.0",,"20","9"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-10",,,"0.00","0.0","0.0",,"31","11"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-11",,,"0.00","0.0","0.0",,"25","8"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-12",,,"0.07","0.5","0.0",,"27","10"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-13",,,"0.00","0.0","0.0",,"21","4"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-14",,,"0.00","0.0","0.0",,"31","4"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-15",,,"0.00","0.0","0.0",,"42","30"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-16",,,"0.00","0.0","0.0",,"45","30"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-17",,,"0.41","1.5","2.0",,"39","29"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-18",,,"0.32","1.5","3.0",,"34","19"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-19",,,"0.00","0.0","3.0",,"24","14"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-20",,,"0.00","0.0","3.0",,"29","16"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-21",,,"0.03","0.0","2.0",,"44","21"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-22",,,"2.79","0.0","0.0",,"55","40"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-23",,,"0.02","0.0","0.0",,"51","24"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-24",,,"0.00","0.0","0.0",,"30","16"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-25",,,"0.00","0.0","0.0",,"31","17"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-26",,,"0.00","0.0","0.0",,"28","15"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-27",,,"0.00","0.0","0.0",,"28","15"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-28",,,"0.11","1.5","2.0",,"27","14"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-29",,,"0.97","0.0","0.0",,"42","27"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-30",,,"0.00","0.0","0.0",,"46","14"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2018-12-31",,,"0.00","0.0","0.0",,"25","14"
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2018-11-01",,,"0.00",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2018-11-02",,,"0.45",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2018-11-03",,,"1.34",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2018-11-06",,,"0.22",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2018-11-07",,,"0.50",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2018-11-08",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2018-11-10",,,"0.93","1.5","1.5",,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-01",,,"0.01",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-02",,,"0.55",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-03",,,"1.71",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-04",,,"0.31",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-05",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-06",,,"0.27",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-07",,,"0.63",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-08",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-09",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-10",,,"0.88",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-11",,,"0.08",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-12",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-13",,,"0.20",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-14",,,"1.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-15",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-16",,,"0.14",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-17",,,"0.22",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-18",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-19",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-20",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-21",,,"0.23",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-22",,,"0.03",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-23",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-24",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-25",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-26",,,"0.38",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-27",,,"0.30",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-28",,,"0.60",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-29",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-11-30",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-01",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-02",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-03",,,"0.66",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-04",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-05",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-06",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-07",,,"0.01",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-08",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-09",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-10",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-11",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-12",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-13",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-14",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-15",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-16",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-17",,,"0.27",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-18",,,"0.15",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-19",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-20",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-21",,,"0.04",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-22",,,"1.96",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-23",,,"0.03",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-24",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-25",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-26",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-27",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-28",,,"0.08",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-29",,,"0.63",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-30",,,"0.01",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2018-12-31",,,"0.00",,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-01",,,"0.02","0.0","0.0","46","51","42"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-02",,,"0.87","0.0","0.0","45","46","43"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-03",,,"1.57","0.0","0.0","47","59","42"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-04",,,"0.00","0.0","0.0","42","47","27"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-05",,,"0.02","0.0","0.0","33","47","25"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-06",,,"0.79","0.0","0.0","46","52","39"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-07",,,"0.00","0.0","0.0","52","61","42"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-08",,,"0.00","0.0","0.0","47","53","33"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-09",,,"0.21","0.6","0.0","40","48","27"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-10",,,"0.88","1.1","1.2","36","38","33"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-11",,,"0.00","0.0","0.0","33","37","25"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-12",,,"0.00","0.0","0.0","29","40","22"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-13",,,"1.14","0.3","0.0","34","41","30"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-14",,,"0.00","0.0","0.0","26","35","16"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-15",,,"0.00","0.0","0.0","20","29","11"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-16",,,"0.25","4.2","2.0","26","27","23"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-17",,,"0.00","0.0","3.9","30","41","18"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-18",,,"0.00","0.0","2.0","28","34","11"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-19",,,"0.01","0.0","2.0","23","30","11"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-20",,,"0.23","6.4","2.0","28","30","26"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-21",,,"0.01","0.4","7.9","27","33","14"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-22",,,"0.00","0.0","7.1","11","14","5"
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852","44.9","2018-11-23",,,"0.00","0.0","7.1","15","25","8"
